time_min,time_hour,interval_min,total_load_kw,run_id
6975,116.25,15.0,181.82999999999998,RUN-20260925-2f9062
6990,116.5,15.0,181.82999999999998,RUN-20260925-2f9062
7005,116.75,15.0,181.82999999999998,RUN-20260925-2f9062
7020,117.0,15.0,181.82999999999998,RUN-20260925-2f9062
7035,117.25,15.0,104.95666666666666,RUN-20260925-2f9062
7050,117.5,15.0,66.52,RUN-20260925-2f9062
7065,117.75,15.0,66.52,RUN-20260925-2f9062
7080,118.0,15.0,66.52,RUN-20260925-2f9062
7095,118.25,15.0,66.52,RUN-20260925-2f9062
7110,118.5,15.0,66.52,RUN-20260925-2f9062
7125,118.75,15.0,66.52,RUN-20260925-2f9062
7140,119.0,15.0,66.52,RUN-20260925-2f9062
7155,119.25,15.0,66.52,RUN-20260925-2f9062
7170,119.5,15.0,66.52,RUN-20260925-2f9062
7185,119.75,15.0,66.52,RUN-20260925-2f9062
7200,120.0,15.0,64.5,RUN-20260925-2f9062
7215,120.25,15.0,64.5,RUN-20260925-2f9062
7230,120.5,15.0,64.5,RUN-20260925-2f9062
7245,120.75,15.0,64.5,RUN-20260925-2f9062
7260,121.0,15.0,64.5,RUN-20260925-2f9062
7275,121.25,15.0,64.5,RUN-20260925-2f9062
7290,121.5,15.0,64.5,RUN-20260925-2f9062
7305,121.75,15.0,64.5,RUN-20260925-2f9062
7320,122.0,15.0,64.5,RUN-20260925-2f9062
7335,122.25,15.0,64.5,RUN-20260925-2f9062
7350,122.5,15.0,64.5,RUN-20260925-2f9062
7365,122.75,15.0,64.5,RUN-20260925-2f9062
7380,123.0,15.0,64.5,RUN-20260925-2f9062
7395,123.25,15.0,64.5,RUN-20260925-2f9062
7410,123.5,15.0,64.5,RUN-20260925-2f9062
7425,123.75,15.0,64.5,RUN-20260925-2f9062
7440,124.0,15.0,64.5,RUN-20260925-2f9062
7455,124.25,15.0,64.5,RUN-20260925-2f9062
7470,124.5,15.0,64.5,RUN-20260925-2f9062
7485,124.75,15.0,64.5,RUN-20260925-2f9062
7500,125.0,15.0,64.5,RUN-20260925-2f9062
7515,125.25,15.0,64.5,RUN-20260925-2f9062
7530,125.5,15.0,64.5,RUN-20260925-2f9062
7545,125.75,15.0,64.5,RUN-20260925-2f9062
7560,126.0,15.0,64.5,RUN-20260925-2f9062
7575,126.25,15.0,64.5,RUN-20260925-2f9062
7590,126.5,15.0,64.5,RUN-20260925-2f9062
7605,126.75,15.0,64.5,RUN-20260925-2f9062
7620,127.0,15.0,64.5,RUN-20260925-2f9062
7635,127.25,15.0,64.5,RUN-20260925-2f9062
7650,127.5,15.0,64.5,RUN-20260925-2f9062
7665,127.75,15.0,64.5,RUN-20260925-2f9062
7680,128.0,15.0,182.69,RUN-20260925-2f9062
7695,128.25,15.0,202.02666666666667,RUN-20260925-2f9062
7710,128.5,15.0,240.7,RUN-20260925-2f9062
7725,128.75,15.0,240.7,RUN-20260925-2f9062
7740,129.0,15.0,240.7,RUN-20260925-2f9062
7755,129.25,15.0,240.7,RUN-20260925-2f9062
7770,129.5,15.0,240.7,RUN-20260925-2f9062
7785,129.75,15.0,240.7,RUN-20260925-2f9062
7800,130.0,15.0,240.7,RUN-20260925-2f9062
7815,130.25,15.0,240.7,RUN-20260925-2f9062
7830,130.5,15.0,240.7,RUN-20260925-2f9062
7845,130.75,15.0,240.7,RUN-20260925-2f9062
7860,131.0,15.0,240.7,RUN-20260925-2f9062
7875,131.25,15.0,240.7,RUN-20260925-2f9062
7890,131.5,15.0,202.98333333333335,RUN-20260925-2f9062
7905,131.75,15.0,127.55,RUN-20260925-2f9062
7920,132.0,15.0,240.28333333333333,RUN-20260925-2f9062
7935,132.25,15.0,240.28333333333333,RUN-20260925-2f9062
7950,132.5,15.0,240.28333333333333,RUN-20260925-2f9062
7965,132.75,15.0,240.28333333333333,RUN-20260925-2f9062
7980,133.0,15.0,240.28333333333333,RUN-20260925-2f9062
7995,133.25,15.0,240.28333333333333,RUN-20260925-2f9062
8010,133.5,15.0,240.28333333333333,RUN-20260925-2f9062
8025,133.75,15.0,240.28333333333333,RUN-20260925-2f9062
8040,134.0,15.0,240.28333333333333,RUN-20260925-2f9062
8055,134.25,15.0,240.28333333333333,RUN-20260925-2f9062
8070,134.5,15.0,240.28333333333333,RUN-20260925-2f9062
8085,134.75,15.0,240.28333333333333,RUN-20260925-2f9062
8100,135.0,15.0,240.28333333333333,RUN-20260925-2f9062
8115,135.25,15.0,240.28333333333333,RUN-20260925-2f9062
8130,135.5,15.0,240.28333333333333,RUN-20260925-2f9062
8145,135.75,15.0,240.28333333333333,RUN-20260925-2f9062
8160,136.0,15.0,240.28333333333333,RUN-20260925-2f9062
8175,136.25,15.0,220.94666666666666,RUN-20260925-2f9062
8190,136.5,15.0,182.2733333333333,RUN-20260925-2f9062
8205,136.75,15.0,182.2733333333333,RUN-20260925-2f9062
8220,137.0,15.0,218.44666666666666,RUN-20260925-2f9062
8235,137.25,15.0,236.5333333333333,RUN-20260925-2f9062
8250,137.5,15.0,236.5333333333333,RUN-20260925-2f9062
8265,137.75,15.0,236.5333333333333,RUN-20260925-2f9062
8280,138.0,15.0,236.5333333333333,RUN-20260925-2f9062
8295,138.25,15.0,236.5333333333333,RUN-20260925-2f9062
8310,138.5,15.0,236.5333333333333,RUN-20260925-2f9062
8325,138.75,15.0,236.5333333333333,RUN-20260925-2f9062
8340,139.0,15.0,236.5333333333333,RUN-20260925-2f9062
8355,139.25,15.0,236.5333333333333,RUN-20260925-2f9062
8370,139.5,15.0,236.5333333333333,RUN-20260925-2f9062
8385,139.75,15.0,236.5333333333333,RUN-20260925-2f9062
8400,140.0,15.0,236.5333333333333,RUN-20260925-2f9062
8415,140.25,15.0,236.5333333333333,RUN-20260925-2f9062
8430,140.5,15.0,236.5333333333333,RUN-20260925-2f9062
8445,140.75,15.0,236.5333333333333,RUN-20260925-2f9062
8460,141.0,15.0,236.5333333333333,RUN-20260925-2f9062
8475,141.25,15.0,236.5333333333333,RUN-20260925-2f9062
8490,141.5,15.0,236.5333333333333,RUN-20260925-2f9062
8505,141.75,15.0,236.5333333333333,RUN-20260925-2f9062
8520,142.0,15.0,236.5333333333333,RUN-20260925-2f9062
8535,142.25,15.0,236.5333333333333,RUN-20260925-2f9062
8550,142.5,15.0,72.84799999999998,RUN-20260925-2f9062
8565,142.75,15.0,101.16,RUN-20260925-2f9062
8580,143.0,15.0,116.428,RUN-20260925-2f9062
8595,143.25,15.0,57.949999999999996,RUN-20260925-2f9062
8610,143.5,15.0,57.949999999999996,RUN-20260925-2f9062
8625,143.75,15.0,2.83,RUN-20260925-2f9062
8640,144.0,15.0,0.0,RUN-20260925-2f9062
8655,144.25,15.0,0.0,RUN-20260925-2f9062
8670,144.5,15.0,0.0,RUN-20260925-2f9062
8685,144.75,15.0,0.0,RUN-20260925-2f9062
8700,145.0,15.0,0.0,RUN-20260925-2f9062
8715,145.25,15.0,0.0,RUN-20260925-2f9062
8730,145.5,15.0,0.0,RUN-20260925-2f9062
8745,145.75,15.0,0.0,RUN-20260925-2f9062
8760,146.0,15.0,0.0,RUN-20260925-2f9062
8775,146.25,15.0,0.0,RUN-20260925-2f9062
8790,146.5,15.0,0.0,RUN-20260925-2f9062
8805,146.75,15.0,0.0,RUN-20260925-2f9062
8820,147.0,15.0,0.0,RUN-20260925-2f9062
8835,147.25,15.0,0.0,RUN-20260925-2f9062
8850,147.5,15.0,0.0,RUN-20260925-2f9062
8865,147.75,15.0,0.0,RUN-20260925-2f9062
8880,148.0,15.0,0.0,RUN-20260925-2f9062
8895,148.25,15.0,0.0,RUN-20260925-2f9062
8910,148.5,15.0,0.0,RUN-20260925-2f9062
8925,148.75,15.0,0.0,RUN-20260925-2f9062
8940,149.0,15.0,0.0,RUN-20260925-2f9062
8955,149.25,15.0,0.0,RUN-20260925-2f9062
8970,149.5,15.0,0.0,RUN-20260925-2f9062
8985,149.75,15.0,0.0,RUN-20260925-2f9062
9000,150.0,15.0,0.0,RUN-20260925-2f9062
9015,150.25,15.0,0.0,RUN-20260925-2f9062
9030,150.5,15.0,0.0,RUN-20260925-2f9062
9045,150.75,15.0,0.0,RUN-20260925-2f9062
9060,151.0,15.0,0.0,RUN-20260925-2f9062
9075,151.25,15.0,0.0,RUN-20260925-2f9062
9090,151.5,15.0,0.0,RUN-20260925-2f9062
9105,151.75,15.0,0.0,RUN-20260925-2f9062
9120,152.0,15.0,0.0,RUN-20260925-2f9062
9135,152.25,15.0,0.0,RUN-20260925-2f9062
9150,152.5,15.0,0.0,RUN-20260925-2f9062
9165,152.75,15.0,0.0,RUN-20260925-2f9062
9180,153.0,15.0,0.0,RUN-20260925-2f9062
9195,153.25,15.0,0.0,RUN-20260925-2f9062
9210,153.5,15.0,0.0,RUN-20260925-2f9062
9225,153.75,15.0,0.0,RUN-20260925-2f9062
9240,154.0,15.0,0.0,RUN-20260925-2f9062
9255,154.25,15.0,0.0,RUN-20260925-2f9062
9270,154.5,15.0,0.0,RUN-20260925-2f9062
9285,154.75,15.0,0.0,RUN-20260925-2f9062
9300,155.0,15.0,0.0,RUN-20260925-2f9062
9315,155.25,15.0,0.0,RUN-20260925-2f9062
9330,155.5,15.0,0.0,RUN-20260925-2f9062
9345,155.75,15.0,0.0,RUN-20260925-2f9062
9360,156.0,15.0,0.0,RUN-20260925-2f9062
9375,156.25,15.0,0.0,RUN-20260925-2f9062
9390,156.5,15.0,0.0,RUN-20260925-2f9062
9405,156.75,15.0,0.0,RUN-20260925-2f9062
9420,157.0,15.0,0.0,RUN-20260925-2f9062
9435,157.25,15.0,0.0,RUN-20260925-2f9062
9450,157.5,15.0,0.0,RUN-20260925-2f9062
9465,157.75,15.0,0.0,RUN-20260925-2f9062
9480,158.0,15.0,0.0,RUN-20260925-2f9062
9495,158.25,15.0,0.0,RUN-20260925-2f9062
9510,158.5,15.0,0.0,RUN-20260925-2f9062
9525,158.75,15.0,0.0,RUN-20260925-2f9062
9540,159.0,15.0,0.0,RUN-20260925-2f9062
9555,159.25,15.0,0.0,RUN-20260925-2f9062
9570,159.5,15.0,0.0,RUN-20260925-2f9062
9585,159.75,15.0,0.0,RUN-20260925-2f9062
9600,160.0,15.0,0.0,RUN-20260925-2f9062
9615,160.25,15.0,0.0,RUN-20260925-2f9062
9630,160.5,15.0,0.0,RUN-20260925-2f9062
9645,160.75,15.0,0.0,RUN-20260925-2f9062
9660,161.0,15.0,0.0,RUN-20260925-2f9062
9675,161.25,15.0,0.0,RUN-20260925-2f9062
9690,161.5,15.0,0.0,RUN-20260925-2f9062
9705,161.75,15.0,0.0,RUN-20260925-2f9062
9720,162.0,15.0,0.0,RUN-20260925-2f9062
9735,162.25,15.0,0.0,RUN-20260925-2f9062
9750,162.5,15.0,0.0,RUN-20260925-2f9062
9765,162.75,15.0,0.0,RUN-20260925-2f9062
9780,163.0,15.0,0.0,RUN-20260925-2f9062
9795,163.25,15.0,0.0,RUN-20260925-2f9062
9810,163.5,15.0,0.0,RUN-20260925-2f9062
9825,163.75,15.0,0.0,RUN-20260925-2f9062
9840,164.0,15.0,0.0,RUN-20260925-2f9062
9855,164.25,15.0,0.0,RUN-20260925-2f9062
9870,164.5,15.0,0.0,RUN-20260925-2f9062
9885,164.75,15.0,0.0,RUN-20260925-2f9062
9900,165.0,15.0,0.0,RUN-20260925-2f9062
9915,165.25,15.0,0.0,RUN-20260925-2f9062
9930,165.5,15.0,0.0,RUN-20260925-2f9062
9945,165.75,15.0,0.0,RUN-20260925-2f9062
9960,166.0,15.0,0.0,RUN-20260925-2f9062
9975,166.25,15.0,0.0,RUN-20260925-2f9062
9990,166.5,15.0,0.0,RUN-20260925-2f9062
10005,166.75,15.0,0.0,RUN-20260925-2f9062
10020,167.0,15.0,0.0,RUN-20260925-2f9062
10035,167.25,15.0,0.0,RUN-20260925-2f9062
10050,167.5,15.0,0.0,RUN-20260925-2f9062
10065,167.75,15.0,0.0,RUN-20260925-2f9062
10080,168.0,15.0,0.81,RUN-20260925-2f9062
10095,168.25,15.0,0.81,RUN-20260925-2f9062
10110,168.5,15.0,0.81,RUN-20260925-2f9062
10125,168.75,15.0,0.81,RUN-20260925-2f9062
10140,169.0,15.0,0.81,RUN-20260925-2f9062
10155,169.25,15.0,0.81,RUN-20260925-2f9062
10170,169.5,15.0,0.81,RUN-20260925-2f9062
10185,169.75,15.0,0.81,RUN-20260925-2f9062
10200,170.0,15.0,0.81,RUN-20260925-2f9062
10215,170.25,15.0,0.81,RUN-20260925-2f9062
10230,170.5,15.0,0.81,RUN-20260925-2f9062
10245,170.75,15.0,0.81,RUN-20260925-2f9062
10260,171.0,15.0,0.81,RUN-20260925-2f9062
10275,171.25,15.0,0.81,RUN-20260925-2f9062
10290,171.5,15.0,0.81,RUN-20260925-2f9062
10305,171.75,15.0,0.81,RUN-20260925-2f9062
10320,172.0,15.0,0.81,RUN-20260925-2f9062
10335,172.25,15.0,0.81,RUN-20260925-2f9062
10350,172.5,15.0,0.81,RUN-20260925-2f9062
10365,172.75,15.0,0.81,RUN-20260925-2f9062
10380,173.0,15.0,0.81,RUN-20260925-2f9062
10395,173.25,15.0,0.81,RUN-20260925-2f9062
10410,173.5,15.0,0.81,RUN-20260925-2f9062
10425,173.75,15.0,0.81,RUN-20260925-2f9062
10440,174.0,15.0,0.81,RUN-20260925-2f9062
10455,174.25,15.0,0.81,RUN-20260925-2f9062
10470,174.5,15.0,0.81,RUN-20260925-2f9062
10485,174.75,15.0,0.81,RUN-20260925-2f9062
10500,175.0,15.0,0.81,RUN-20260925-2f9062
10515,175.25,15.0,0.81,RUN-20260925-2f9062
10530,175.5,15.0,0.81,RUN-20260925-2f9062
10545,175.75,15.0,0.81,RUN-20260925-2f9062
10560,176.0,15.0,61.32000000000001,RUN-20260925-2f9062
10575,176.25,15.0,144.25333333333333,RUN-20260925-2f9062
10590,176.5,15.0,204.60222222222222,RUN-20260925-2f9062
10605,176.75,15.0,242.36666666666667,RUN-20260925-2f9062
10620,177.0,15.0,242.36666666666667,RUN-20260925-2f9062
10635,177.25,15.0,242.36666666666667,RUN-20260925-2f9062
10650,177.5,15.0,242.36666666666667,RUN-20260925-2f9062
10665,177.75,15.0,242.36666666666667,RUN-20260925-2f9062
10680,178.0,15.0,242.36666666666667,RUN-20260925-2f9062
10695,178.25,15.0,242.36666666666667,RUN-20260925-2f9062
10710,178.5,15.0,242.36666666666667,RUN-20260925-2f9062
10725,178.75,15.0,188.36711111111111,RUN-20260925-2f9062
10740,179.0,15.0,184.51,RUN-20260925-2f9062
10755,179.25,15.0,184.51,RUN-20260925-2f9062
10770,179.5,15.0,184.51,RUN-20260925-2f9062
10785,179.75,15.0,184.51,RUN-20260925-2f9062
10800,180.0,15.0,184.51,RUN-20260925-2f9062
10815,180.25,15.0,184.51,RUN-20260925-2f9062
10830,180.5,15.0,184.51,RUN-20260925-2f9062
10845,180.75,15.0,184.51,RUN-20260925-2f9062
10860,181.0,15.0,184.51,RUN-20260925-2f9062
10875,181.25,15.0,184.51,RUN-20260925-2f9062
10890,181.5,15.0,184.51,RUN-20260925-2f9062
10905,181.75,15.0,184.51,RUN-20260925-2f9062
10920,182.0,15.0,184.51,RUN-20260925-2f9062
10935,182.25,15.0,148.33666666666667,RUN-20260925-2f9062
10950,182.5,15.0,130.25,RUN-20260925-2f9062
10965,182.75,15.0,130.25,RUN-20260925-2f9062
10980,183.0,15.0,188.26000000000002,RUN-20260925-2f9062
10995,183.25,15.0,188.26000000000002,RUN-20260925-2f9062
11010,183.5,15.0,188.26000000000002,RUN-20260925-2f9062
11025,183.75,15.0,188.26000000000002,RUN-20260925-2f9062
11040,184.0,15.0,188.26000000000002,RUN-20260925-2f9062
11055,184.25,15.0,164.71200000000002,RUN-20260925-2f9062
11070,184.5,15.0,129.39,RUN-20260925-2f9062
11085,184.75,15.0,129.39,RUN-20260925-2f9062
11100,185.0,15.0,129.39,RUN-20260925-2f9062
11115,185.25,15.0,129.39,RUN-20260925-2f9062
11130,185.5,15.0,129.39,RUN-20260925-2f9062
11145,185.75,15.0,129.39,RUN-20260925-2f9062
11160,186.0,15.0,129.39,RUN-20260925-2f9062
11175,186.25,15.0,129.39,RUN-20260925-2f9062
11190,186.5,15.0,129.39,RUN-20260925-2f9062
11205,186.75,15.0,129.39,RUN-20260925-2f9062
11220,187.0,15.0,129.39,RUN-20260925-2f9062
11235,187.25,15.0,129.39,RUN-20260925-2f9062
11250,187.5,15.0,129.39,RUN-20260925-2f9062
11265,187.75,15.0,129.39,RUN-20260925-2f9062
11280,188.0,5.0,129.39,RUN-20260925-2f9062
