date,store,item,sales
2017-04-16,3,2,237
2017-04-16,3,3,199
2017-04-16,3,4,150
2017-04-16,3,5,119
2017-04-16,4,1,138
2017-04-16,4,2,225
2017-04-16,4,3,190
2017-04-16,4,4,153
2017-04-16,4,5,130
2017-04-16,5,1,131
2017-04-16,5,2,239
2017-04-16,5,3,203
2017-04-16,5,4,150
2017-04-16,5,5,150
2017-04-16,6,1,145
2017-04-16,6,2,236
2017-04-16,6,3,193
2017-04-16,6,4,150
2017-04-16,6,5,137
2017-04-16,7,1,136
2017-04-16,7,2,223
2017-04-16,7,3,180
2017-04-16,7,4,155
2017-04-16,7,5,125
2017-04-16,8,1,127
2017-04-16,8,2,222
2017-04-16,8,3,178
2017-04-16,8,4,148
2017-04-16,8,5,121
2017-04-16,9,1,140
2017-04-16,9,2,233
2017-04-16,9,3,203
2017-04-16,9,4,159
2017-04-16,9,5,128
2017-04-16,10,1,142
2017-04-16,10,2,223
2017-04-16,10,3,190
2017-04-16,10,4,173
2017-04-16,10,5,109
2017-04-17,1,1,132
2017-04-17,1,2,238
2017-04-17,1,3,179
2017-04-17,1,4,148
2017-04-17,1,5,140
2017-04-17,2,1,135
2017-04-17,2,2,229
2017-04-17,2,3,196
2017-04-17,2,4,149
2017-04-17,2,5,138
2017-04-17,3,1,126
2017-04-17,3,2,230
2017-04-17,3,3,182
2017-04-17,3,4,152
2017-04-17,3,5,123
2017-04-17,4,1,144
2017-04-17,4,2,226
2017-04-17,4,3,198
2017-04-17,4,4,155
2017-04-17,4,5,109
2017-04-17,5,1,128
2017-04-17,5,2,228
2017-04-17,5,3,207
2017-04-17,5,4,158
2017-04-17,5,5,125
2017-04-17,6,1,100
2017-04-17,6,2,219
2017-04-17,6,3,200
2017-04-17,6,4,160
2017-04-17,6,5,118
2017-04-17,7,1,134
2017-04-17,7,2,234
2017-04-17,7,3,195
2017-04-17,7,4,151
2017-04-17,7,5,130
2017-04-17,8,1,143
2017-04-17,8,2,226
2017-04-17,8,3,184
2017-04-17,8,4,148
2017-04-17,8,5,124
2017-04-17,9,1,137
2017-04-17,9,2,240
2017-04-17,9,3,202
2017-04-17,9,4,157
2017-04-17,9,5,126
2017-04-17,10,1,147
2017-04-17,10,2,234
2017-04-17,10,3,199
2017-04-17,10,4,157
2017-04-17,10,5,123
2017-04-18,1,1,133
2017-04-18,1,2,244
2017-04-18,1,3,193
2017-04-18,1,4,151
2017-04-18,1,5,118
2017-04-18,2,1,137
2017-04-18,2,2,230
2017-04-18,2,3,197
2017-04-18,2,4,155
2017-04-18,2,5,120
2017-04-18,3,1,123
2017-04-18,3,2,226
2017-04-18,3,3,187
2017-04-18,3,4,146
2017-04-18,3,5,128
2017-04-18,4,1,151
2017-04-18,4,2,230
2017-04-18,4,3,191
2017-04-18,4,4,149
2017-04-18,4,5,131
2017-04-18,5,1,137
2017-04-18,5,2,234
2017-04-18,5,3,184
2017-04-18,5,4,146
2017-04-18,5,5,125
2017-04-18,6,1,136
2017-04-18,6,2,234
2017-04-18,6,3,199
2017-04-18,6,4,144
2017-04-18,6,5,126
2017-04-18,7,1,136
2017-04-18,7,2,226
2017-04-18,7,3,189
2017-04-18,7,4,159
2017-04-18,7,5,115
2017-04-18,8,1,154
2017-04-18,8,2,238
2017-04-18,8,3,193
2017-04-18,8,4,152
2017-04-18,8,5,130
2017-04-18,9,1,131
2017-04-18,9,2,231
2017-04-18,9,3,206
2017-04-18,9,4,150
2017-04-18,9,5,125
2017-04-18,10,1,128
2017-04-18,10,2,236
2017-04-18,10,3,199
2017-04-18,10,4,167
2017-04-18,10,5,116
2017-04-19,1,1,122
2017-04-19,1,2,232
2017-04-19,1,3,189
2017-04-19,1,4,154
2017-04-19,1,5,128
2017-04-19,2,1,152
2017-04-19,2,2,230
2017-04-19,2,3,176
2017-04-19,2,4,152
2017-04-19,2,5,127
2017-04-19,3,1,126
2017-04-19,3,2,236
2017-04-19,3,3,195
2017-04-19,3,4,156
2017-04-19,3,5,130
2017-04-19,4,1,133
2017-04-19,4,2,238
2017-04-19,4,3,179
2017-04-19,4,4,146
2017-04-19,4,5,121
2017-04-19,5,1,126
2017-04-19,5,2,234
2017-04-19,5,3,191
2017-04-19,5,4,150
2017-04-19,5,5,131
2017-04-19,6,1,134
2017-04-19,6,2,225
2017-04-19,6,3,189
2017-04-19,6,4,160
2017-04-19,6,5,125
2017-04-19,7,1,143
2017-04-19,7,2,241
2017-04-19,7,3,191
2017-04-19,7,4,165
2017-04-19,7,5,136
2017-04-19,8,1,120
2017-04-19,8,2,234
2017-04-19,8,3,189
2017-04-19,8,4,152
2017-04-19,8,5,117
2017-04-19,9,1,126
2017-04-19,9,2,241
2017-04-19,9,3,184
2017-04-19,9,4,155
2017-04-19,9,5,113
2017-04-19,10,1,144
2017-04-19,10,2,234
2017-04-19,10,3,200
2017-04-19,10,4,155
2017-04-19,10,5,122
2017-04-20,1,1,134
2017-04-20,1,2,246
2017-04-20,1,3,187
2017-04-20,1,4,133
2017-04-20,1,5,117
2017-04-20,2,1,124
2017-04-20,2,2,241
2017-04-20,2,3,192
2017-04-20,2,4,160
2017-04-20,2,5,124
2017-04-20,3,1,134
2017-04-20,3,2,235
2017-04-20,3,3,206
2017-04-20,3,4,155
2017-04-20,3,5,133
2017-04-20,4,1,142
2017-04-20,4,2,232
2017-04-20,4,3,193
2017-04-20,4,4,151
2017-04-20,4,5,134
2017-04-20,5,1,126
2017-04-20,5,2,228
2017-04-20,5,3,192
2017-04-20,5,4,145
2017-04-20,5,5,119
2017-04-20,6,1,143
2017-04-20,6,2,239
2017-04-20,6,3,190
2017-04-20,6,4,160
2017-04-20,6,5,140
2017-04-20,7,1,136
2017-04-20,7,2,245
2017-04-20,7,3,201
2017-04-20,7,4,151
2017-04-20,7,5,125
2017-04-20,8,1,138
2017-04-20,8,2,228
2017-04-20,8,3,173
2017-04-20,8,4,147
2017-04-20,8,5,106
2017-04-20,9,1,128
2017-04-20,9,2,220
2017-04-20,9,3,201
2017-04-20,9,4,144
2017-04-20,9,5,128
2017-04-20,10,1,140
2017-04-20,10,2,239
2017-04-20,10,3,179
2017-04-20,10,4,163
2017-04-20,10,5,127
2017-04-21,1,1,140
2017-04-21,1,2,248
2017-04-21,1,3,200
2017-04-21,1,4,144
2017-04-21,1,5,129
2017-04-21,2,1,122
2017-04-21,2,2,233
2017-04-21,2,3,190
2017-04-21,2,4,154
2017-04-21,2,5,112
2017-04-21,3,1,122
2017-04-21,3,2,230
2017-04-21,3,3,192
2017-04-21,3,4,150
2017-04-21,3,5,135
2017-04-21,4,1,137
2017-04-21,4,2,237
2017-04-21,4,3,191
2017-04-21,4,4,143
2017-04-21,4,5,124
2017-04-21,5,1,148
2017-04-21,5,2,235
2017-04-21,5,3,203
2017-04-21,5,4,164
2017-04-21,5,5,128
2017-04-21,6,1,135
2017-04-21,6,2,226
2017-04-21,6,3,192
2017-04-21,6,4,151
2017-04-21,6,5,126
2017-04-21,7,1,122
2017-04-21,7,2,229
2017-04-21,7,3,197
2017-04-21,7,4,148
2017-04-21,7,5,116
2017-04-21,8,1,127
2017-04-21,8,2,231
2017-04-21,8,3,175
2017-04-21,8,4,148
2017-04-21,8,5,131
2017-04-21,9,1,136
2017-04-21,9,2,237
2017-04-21,9,3,179
2017-04-21,9,4,150
2017-04-21,9,5,123
2017-04-21,10,1,137
2017-04-21,10,2,243
2017-04-21,10,3,201
2017-04-21,10,4,149
2017-04-21,10,5,119
2017-04-22,1,1,145
2017-04-22,1,2,231
2017-04-22,1,3,185
2017-04-22,1,4,152
2017-04-22,1,5,134
2017-04-22,2,1,126
2017-04-22,2,2,230
2017-04-22,2,3,187
2017-04-22,2,4,161
2017-04-22,2,5,126
2017-04-22,3,1,141
2017-04-22,3,2,246
2017-04-22,3,3,181
2017-04-22,3,4,147
2017-04-22,3,5,120
2017-04-22,4,1,134
2017-04-22,4,2,238
2017-04-22,4,3,190
2017-04-22,4,4,148
2017-04-22,4,5,131
2017-04-22,5,1,138
2017-04-22,5,2,236
2017-04-22,5,3,176
2017-04-22,5,4,163
2017-04-22,5,5,125
2017-04-22,6,1,132
2017-04-22,6,2,227
2017-04-22,6,3,188
2017-04-22,6,4,146
2017-04-22,6,5,108
2017-04-22,7,1,127
2017-04-22,7,2,221
2017-04-22,7,3,193
2017-04-22,7,4,144
2017-04-22,7,5,129
2017-04-22,8,1,120
2017-04-22,8,2,243
2017-04-22,8,3,200
2017-04-22,8,4,145
2017-04-22,8,5,123
2017-04-22,9,1,127
2017-04-22,9,2,238
2017-04-22,9,3,208
2017-04-22,9,4,163
2017-04-22,9,5,118
2017-04-22,10,1,134
2017-04-22,10,2,246
2017-04-22,10,3,198
2017-04-22,10,4,162
2017-04-22,10,5,129
2017-04-23,1,1,134
2017-04-23,1,2,233
2017-04-23,1,3,184
2017-04-23,1,4,147
2017-04-23,1,5,116
2017-04-23,2,1,131
2017-04-23,2,2,234
2017-04-23,2,3,193
2017-04-23,2,4,155
2017-04-23,2,5,129
2017-04-23,3,1,130
2017-04-23,3,2,239
2017-04-23,3,3,203
2017-04-23,3,4,157
2017-04-23,3,5,119
2017-04-23,4,1,141
2017-04-23,4,2,237
2017-04-23,4,3,198
2017-04-23,4,4,166
2017-04-23,4,5,129
2017-04-23,5,1,146
2017-04-23,5,2,232
2017-04-23,5,3,190
2017-04-23,5,4,163
2017-04-23,5,5,116
2017-04-23,6,1,149
2017-04-23,6,2,244
2017-04-23,6,3,194
2017-04-23,6,4,163
2017-04-23,6,5,129
2017-04-23,7,1,123
2017-04-23,7,2,227
2017-04-23,7,3,196
2017-04-23,7,4,155
2017-04-23,7,5,134
2017-04-23,8,1,136
2017-04-23,8,2,223
2017-04-23,8,3,189
2017-04-23,8,4,159
2017-04-23,8,5,109
2017-04-23,9,1,122
2017-04-23,9,2,230
2017-04-23,9,3,201
2017-04-23,9,4,152
2017-04-23,9,5,127
2017-04-23,10,1,133
2017-04-23,10,2,232
2017-04-23,10,3,188
2017-04-23,10,4,160
2017-04-23,10,5,113
2017-04-24,1,1,131
2017-04-24,1,2,243
2017-04-24,1,3,187
2017-04-24,1,4,141
2017-04-24,1,5,106
2017-04-24,2,1,139
2017-04-24,2,2,239
2017-04-24,2,3,191
2017-04-24,2,4,143
2017-04-24,2,5,122
2017-04-24,3,1,143
2017-04-24,3,2,223
2017-04-24,3,3,202
2017-04-24,3,4,140
2017-04-24,3,5,114
2017-04-24,4,1,134
2017-04-24,4,2,241
2017-04-24,4,3,205
2017-04-24,4,4,161
2017-04-24,4,5,136
2017-04-24,5,1,135
2017-04-24,5,2,228
2017-04-24,5,3,203
2017-04-24,5,4,164
2017-04-24,5,5,131
2017-04-24,6,1,138
2017-04-24,6,2,245
2017-04-24,6,3,196
2017-04-24,6,4,153
2017-04-24,6,5,129
2017-04-24,7,1,137
2017-04-24,7,2,240
2017-04-24,7,3,192
2017-04-24,7,4,161
2017-04-24,7,5,130
2017-04-24,8,1,135
2017-04-24,8,2,227
2017-04-24,8,3,203
2017-04-24,8,4,144
2017-04-24,8,5,116
2017-04-24,9,1,135
2017-04-24,9,2,213
2017-04-24,9,3,206
2017-04-24,9,4,153
2017-04-24,9,5,136
2017-04-24,10,1,148
2017-04-24,10,2,232
2017-04-24,10,3,204
2017-04-24,10,4,145
2017-04-24,10,5,127
2017-04-25,1,1,129
2017-04-25,1,2,239
2017-04-25,1,3,200
2017-04-25,1,4,152
2017-04-25,1,5,128
2017-04-25,2,1,141
2017-04-25,2,2,235
2017-04-25,2,3,214
2017-04-25,2,4,152
2017-04-25,2,5,137
2017-04-25,3,1,142
2017-04-25,3,2,218
2017-04-25,3,3,205
2017-04-25,3,4,162
2017-04-25,3,5,124
2017-04-25,4,1,136
2017-04-25,4,2,237
2017-04-25,4,3,204
2017-04-25,4,4,150
2017-04-25,4,5,136
2017-04-25,5,1,125
2017-04-25,5,2,219
2017-04-25,5,3,198
2017-04-25,5,4,163
2017-04-25,5,5,122
2017-04-25,6,1,115
2017-04-25,6,2,221
2017-04-25,6,3,197
2017-04-25,6,4,153
2017-04-25,6,5,134
2017-04-25,7,1,134
2017-04-25,7,2,227
2017-04-25,7,3,196
2017-04-25,7,4,161
2017-04-25,7,5,134
2017-04-25,8,1,132
2017-04-25,8,2,234
2017-04-25,8,3,199
2017-04-25,8,4,147
2017-04-25,8,5,129
2017-04-25,9,1,131
2017-04-25,9,2,233
2017-04-25,9,3,193
2017-04-25,9,4,154
2017-04-25,9,5,139
2017-04-25,10,1,130
2017-04-25,10,2,230
2017-04-25,10,3,205
2017-04-25,10,4,157
2017-04-25,10,5,129
2017-04-26,1,1,125
2017-04-26,1,2,235
2017-04-26,1,3,200
2017-04-26,1,4,148
2017-04-26,1,5,128
2017-04-26,2,1,132
2017-04-26,2,2,228
2017-04-26,2,3,201
2017-04-26,2,4,162
2017-04-26,2,5,124
2017-04-26,3,1,137
2017-04-26,3,2,244
2017-04-26,3,3,190
2017-04-26,3,4,156
2017-04-26,3,5,120
2017-04-26,4,1,125
2017-04-26,4,2,230
2017-04-26,4,3,184
2017-04-26,4,4,157
2017-04-26,4,5,117
2017-04-26,5,1,122
2017-04-26,5,2,239
2017-04-26,5,3,199
2017-04-26,5,4,151
2017-04-26,5,5,129
2017-04-26,6,1,127
2017-04-26,6,2,230
2017-04-26,6,3,196
2017-04-26,6,4,161
2017-04-26,6,5,120
2017-04-26,7,1,128
2017-04-26,7,2,241
2017-04-26,7,3,198
2017-04-26,7,4,154
2017-04-26,7,5,133
2017-04-26,8,1,149
2017-04-26,8,2,236
2017-04-26,8,3,188
2017-04-26,8,4,157
2017-04-26,8,5,117
2017-04-26,9,1,143
2017-04-26,9,2,228
2017-04-26,9,3,192
2017-04-26,9,4,146
2017-04-26,9,5,125
2017-04-26,10,1,135
2017-04-26,10,2,239
2017-04-26,10,3,194
2017-04-26,10,4,154
2017-04-26,10,5,119
2017-04-27,1,1,131
2017-04-27,1,2,222
2017-04-27,1,3,204
2017-04-27,1,4,152
2017-04-27,1,5,136
2017-04-27,2,1,132
2017-04-27,2,2,218
2017-04-27,2,3,189
2017-04-27,2,4,153
2017-04-27,2,5,124
2017-04-27,3,1,138
2017-04-27,3,2,234
2017-04-27,3,3,190
2017-04-27,3,4,146
2017-04-27,3,5,120
2017-04-27,4,1,138
2017-04-27,4,2,240
2017-04-27,4,3,188
2017-04-27,4,4,161
2017-04-27,4,5,128
2017-04-27,5,1,126
2017-04-27,5,2,235
2017-04-27,5,3,196
2017-04-27,5,4,145
2017-04-27,5,5,112
2017-04-27,6,1,137
2017-04-27,6,2,229
2017-04-27,6,3,205
2017-04-27,6,4,167
2017-04-27,6,5,127
2017-04-27,7,1,141
2017-04-27,7,2,225
2017-04-27,7,3,182
2017-04-27,7,4,152
2017-04-27,7,5,113
2017-04-27,8,1,136
2017-04-27,8,2,227
2017-04-27,8,3,195
2017-04-27,8,4,152
2017-04-27,8,5,128
2017-04-27,9,1,136
2017-04-27,9,2,230
2017-04-27,9,3,182
2017-04-27,9,4,154
2017-04-27,9,5,109
2017-04-27,10,1,143
2017-04-27,10,2,237
2017-04-27,10,3,200
2017-04-27,10,4,145
2017-04-27,10,5,126
2017-04-28,1,1,128
2017-04-28,1,2,234
2017-04-28,1,3,185
2017-04-28,1,4,152
2017-04-28,1,5,112
2017-04-28,2,1,132
2017-04-28,2,2,220
2017-04-28,2,3,207
2017-04-28,2,4,154
2017-04-28,2,5,123
2017-04-28,3,1,138
2017-04-28,3,2,223
2017-04-28,3,3,187
2017-04-28,3,4,157
2017-04-28,3,5,124
2017-04-28,4,1,127
2017-04-28,4,2,238
2017-04-28,4,3,195
2017-04-28,4,4,157
2017-04-28,4,5,126
2017-04-28,5,1,127
2017-04-28,5,2,232
2017-04-28,5,3,178
2017-04-28,5,4,149
2017-04-28,5,5,121
2017-04-28,6,1,138
2017-04-28,6,2,237
2017-04-28,6,3,187
2017-04-28,6,4,147
2017-04-28,6,5,133
2017-04-28,7,1,131
2017-04-28,7,2,234
2017-04-28,7,3,199
2017-04-28,7,4,152
2017-04-28,7,5,122
2017-04-28,8,1,130
2017-04-28,8,2,229
2017-04-28,8,3,194
2017-04-28,8,4,138
2017-04-28,8,5,120
2017-04-28,9,1,137
2017-04-28,9,2,236
2017-04-28,9,3,204
2017-04-28,9,4,160
2017-04-28,9,5,126
2017-04-28,10,1,133
2017-04-28,10,2,229
2017-04-28,10,3,197
2017-04-28,10,4,156
2017-04-28,10,5,120
2017-04-29,1,1,126
2017-04-29,1,2,232
2017-04-29,1,3,202
2017-04-29,1,4,154
2017-04-29,1,5,123
2017-04-29,2,1,136
2017-04-29,2,2,237
2017-04-29,2,3,195
2017-04-29,2,4,152
2017-04-29,2,5,119
2017-04-29,3,1,141
2017-04-29,3,2,229
2017-04-29,3,3,205
2017-04-29,3,4,154
2017-04-29,3,5,123
2017-04-29,4,1,139
2017-04-29,4,2,228
2017-04-29,4,3,197
2017-04-29,4,4,154
2017-04-29,4,5,126
2017-04-29,5,1,127
2017-04-29,5,2,227
2017-04-29,5,3,178
2017-04-29,5,4,149
2017-04-29,5,5,119
2017-04-29,6,1,127
2017-04-29,6,2,232
2017-04-29,6,3,193
2017-04-29,6,4,157
2017-04-29,6,5,127
2017-04-29,7,1,138
2017-04-29,7,2,238
2017-04-29,7,3,195
2017-04-29,7,4,153
2017-04-29,7,5,130
2017-04-29,8,1,138
2017-04-29,8,2,221
2017-04-29,8,3,191
2017-04-29,8,4,138
2017-04-29,8,5,108
2017-04-29,9,1,129
2017-04-29,9,2,232
2017-04-29,9,3,189
2017-04-29,9,4,139
2017-04-29,9,5,129
2017-04-29,10,1,127
2017-04-29,10,2,237
2017-04-29,10,3,187
2017-04-29,10,4,149
2017-04-29,10,5,126
2017-04-30,1,1,130
2017-04-30,1,2,234
2017-04-30,1,3,195
2017-04-30,1,4,141
2017-04-30,1,5,127
2017-04-30,2,1,125
2017-04-30,2,2,224
2017-04-30,2,3,187
2017-04-30,2,4,159
2017-04-30,2,5,110
2017-04-30,3,1,138
2017-04-30,3,2,235
2017-04-30,3,3,193
2017-04-30,3,4,155
2017-04-30,3,5,120
2017-04-30,4,1,138
2017-04-30,4,2,229
2017-04-30,4,3,180
2017-04-30,4,4,152
2017-04-30,4,5,129
2017-04-30,5,1,137
2017-04-30,5,2,247
2017-04-30,5,3,191
2017-04-30,5,4,151
2017-04-30,5,5,121
2017-04-30,6,1,126
2017-04-30,6,2,229
2017-04-30,6,3,184
2017-04-30,6,4,134
2017-04-30,6,5,118
2017-04-30,7,1,133
2017-04-30,7,2,238
2017-04-30,7,3,188
2017-04-30,7,4,148
2017-04-30,7,5,131
2017-04-30,8,1,122
2017-04-30,8,2,231
2017-04-30,8,3,200
2017-04-30,8,4,147
2017-04-30,8,5,110
2017-04-30,9,1,146
2017-04-30,9,2,239
2017-04-30,9,3,199
2017-04-30,9,4,152
2017-04-30,9,5,128
2017-04-30,10,1,113
2017-04-30,10,2,229
2017-04-30,10,3,200
2017-04-30,10,4,142
2017-04-30,10,5,120
2017-05-01,1,1,135
2017-05-01,1,2,226
2017-05-01,1,3,193
2017-05-01,1,4,156
2017-05-01,1,5,125
2017-05-01,2,1,129
2017-05-01,2,2,226
2017-05-01,2,3,196
2017-05-01,2,4,155
2017-05-01,2,5,125
2017-05-01,3,1,133
2017-05-01,3,2,235
2017-05-01,3,3,200
2017-05-01,3,4,155
2017-05-01,3,5,123
2017-05-01,4,1,128
2017-05-01,4,2,244
2017-05-01,4,3,184
2017-05-01,4,4,151
2017-05-01,4,5,119
2017-05-01,5,1,118
2017-05-01,5,2,235
2017-05-01,5,3,191
2017-05-01,5,4,153
2017-05-01,5,5,121
2017-05-01,6,1,139
2017-05-01,6,2,240
2017-05-01,6,3,184
2017-05-01,6,4,167
2017-05-01,6,5,121
2017-05-01,7,1,137
2017-05-01,7,2,234
2017-05-01,7,3,193
2017-05-01,7,4,157
2017-05-01,7,5,133
2017-05-01,8,1,139
2017-05-01,8,2,231
2017-05-01,8,3,192
2017-05-01,8,4,148
2017-05-01,8,5,128
2017-05-01,9,1,137
2017-05-01,9,2,230
2017-05-01,9,3,203
2017-05-01,9,4,161
2017-05-01,9,5,137
2017-05-01,10,1,126
2017-05-01,10,2,232
2017-05-01,10,3,191
2017-05-01,10,4,173
2017-05-01,10,5,123
2017-05-02,1,1,143
2017-05-02,1,2,241
2017-05-02,1,3,192
2017-05-02,1,4,153
2017-05-02,1,5,127
2017-05-02,2,1,143
2017-05-02,2,2,231
2017-05-02,2,3,188
2017-05-02,2,4,160
2017-05-02,2,5,113
2017-05-02,3,1,134
2017-05-02,3,2,241
2017-05-02,3,3,196
2017-05-02,3,4,148
2017-05-02,3,5,114
2017-05-02,4,1,142
2017-05-02,4,2,231
2017-05-02,4,3,185
2017-05-02,4,4,162
2017-05-02,4,5,129
2017-05-02,5,1,124
2017-05-02,5,2,253
2017-05-02,5,3,188
2017-05-02,5,4,159
2017-05-02,5,5,138
2017-05-02,6,1,140
2017-05-02,6,2,235
2017-05-02,6,3,181
2017-05-02,6,4,169
2017-05-02,6,5,129
2017-05-02,7,1,121
2017-05-02,7,2,245
2017-05-02,7,3,193
2017-05-02,7,4,150
2017-05-02,7,5,118
2017-05-02,8,1,134
2017-05-02,8,2,239
2017-05-02,8,3,188
2017-05-02,8,4,153
2017-05-02,8,5,149
2017-05-02,9,1,136
2017-05-02,9,2,240
2017-05-02,9,3,185
2017-05-02,9,4,142
2017-05-02,9,5,134
2017-05-02,10,1,142
2017-05-02,10,2,246
2017-05-02,10,3,192
2017-05-02,10,4,162
2017-05-02,10,5,102
2017-05-03,1,1,137
2017-05-03,1,2,241
2017-05-03,1,3,187
2017-05-03,1,4,161
2017-05-03,1,5,121
2017-05-03,2,1,132
2017-05-03,2,2,230
2017-05-03,2,3,205
2017-05-03,2,4,149
2017-05-03,2,5,118
2017-05-03,3,1,125
2017-05-03,3,2,229
2017-05-03,3,3,194
2017-05-03,3,4,157
2017-05-03,3,5,116
2017-05-03,4,1,135
2017-05-03,4,2,237
2017-05-03,4,3,185
2017-05-03,4,4,153
2017-05-03,4,5,122
2017-05-03,5,1,133
2017-05-03,5,2,228
2017-05-03,5,3,191
2017-05-03,5,4,153
2017-05-03,5,5,137
2017-05-03,6,1,133
2017-05-03,6,2,243
2017-05-03,6,3,204
2017-05-03,6,4,142
2017-05-03,6,5,120
2017-05-03,7,1,144
2017-05-03,7,2,234
2017-05-03,7,3,191
2017-05-03,7,4,158
2017-05-03,7,5,131
2017-05-03,8,1,132
2017-05-03,8,2,230
2017-05-03,8,3,173
2017-05-03,8,4,153
2017-05-03,8,5,119
2017-05-03,9,1,124
2017-05-03,9,2,231
2017-05-03,9,3,189
2017-05-03,9,4,154
2017-05-03,9,5,120
2017-05-03,10,1,136
2017-05-03,10,2,234
2017-05-03,10,3,203
2017-05-03,10,4,148
2017-05-03,10,5,137
2017-05-04,1,1,141
2017-05-04,1,2,244
2017-05-04,1,3,194
2017-05-04,1,4,150
2017-05-04,1,5,118
2017-05-04,2,1,146
2017-05-04,2,2,241
2017-05-04,2,3,184
2017-05-04,2,4,160
2017-05-04,2,5,116
2017-05-04,3,1,135
2017-05-04,3,2,239
2017-05-04,3,3,204
2017-05-04,3,4,154
2017-05-04,3,5,121
2017-05-04,4,1,133
2017-05-04,4,2,241
2017-05-04,4,3,198
2017-05-04,4,4,152
2017-05-04,4,5,107
2017-05-04,5,1,113
2017-05-04,5,2,234
2017-05-04,5,3,183
2017-05-04,5,4,148
2017-05-04,5,5,120
2017-05-04,6,1,149
2017-05-04,6,2,233
2017-05-04,6,3,198
2017-05-04,6,4,156
2017-05-04,6,5,103
2017-05-04,7,1,129
2017-05-04,7,2,222
2017-05-04,7,3,206
2017-05-04,7,4,138
2017-05-04,7,5,119
2017-05-04,8,1,130
2017-05-04,8,2,224
2017-05-04,8,3,193
2017-05-04,8,4,152
2017-05-04,8,5,123
2017-05-04,9,1,136
2017-05-04,9,2,234
2017-05-04,9,3,195
2017-05-04,9,4,161
2017-05-04,9,5,109
2017-05-04,10,1,138
2017-05-04,10,2,224
2017-05-04,10,3,187
2017-05-04,10,4,153
2017-05-04,10,5,125
2017-05-05,1,1,136
2017-05-05,1,2,224
2017-05-05,1,3,205
2017-05-05,1,4,149
2017-05-05,1,5,116
2017-05-05,2,1,122
2017-05-05,2,2,221
2017-05-05,2,3,181
2017-05-05,2,4,155
2017-05-05,2,5,127
2017-05-05,3,1,125
2017-05-05,3,2,223
2017-05-05,3,3,190
2017-05-05,3,4,153
2017-05-05,3,5,124
2017-05-05,4,1,124
2017-05-05,4,2,231
2017-05-05,4,3,205
2017-05-05,4,4,142
2017-05-05,4,5,122
2017-05-05,5,1,136
2017-05-05,5,2,224
2017-05-05,5,3,197
2017-05-05,5,4,141
2017-05-05,5,5,127
2017-05-05,6,1,132
2017-05-05,6,2,221
2017-05-05,6,3,198
2017-05-05,6,4,145
2017-05-05,6,5,121
2017-05-05,7,1,137
2017-05-05,7,2,224
2017-05-05,7,3,188
2017-05-05,7,4,161
2017-05-05,7,5,105
2017-05-05,8,1,143
2017-05-05,8,2,220
2017-05-05,8,3,186
2017-05-05,8,4,154
2017-05-05,8,5,127
2017-05-05,9,1,134
2017-05-05,9,2,232
2017-05-05,9,3,189
2017-05-05,9,4,165
2017-05-05,9,5,128
2017-05-05,10,1,141
2017-05-05,10,2,229
2017-05-05,10,3,173
2017-05-05,10,4,160
2017-05-05,10,5,125
2017-05-06,1,1,133
2017-05-06,1,2,227
2017-05-06,1,3,189
2017-05-06,1,4,147
2017-05-06,1,5,122
2017-05-06,2,1,123
2017-05-06,2,2,238
2017-05-06,2,3,208
2017-05-06,2,4,147
2017-05-06,2,5,109
2017-05-06,3,1,131
2017-05-06,3,2,234
2017-05-06,3,3,196
2017-05-06,3,4,165
2017-05-06,3,5,128
2017-05-06,4,1,117
2017-05-06,4,2,222
2017-05-06,4,3,195
2017-05-06,4,4,148
2017-05-06,4,5,134
2017-05-06,5,1,124
2017-05-06,5,2,240
2017-05-06,5,3,187
2017-05-06,5,4,154
2017-05-06,5,5,115
2017-05-06,6,1,136
2017-05-06,6,2,240
2017-05-06,6,3,194
2017-05-06,6,4,167
2017-05-06,6,5,116
2017-05-06,7,1,133
2017-05-06,7,2,239
2017-05-06,7,3,184
2017-05-06,7,4,152
2017-05-06,7,5,127
2017-05-06,8,1,139
2017-05-06,8,2,241
2017-05-06,8,3,185
2017-05-06,8,4,154
2017-05-06,8,5,111
2017-05-06,9,1,126
2017-05-06,9,2,231
2017-05-06,9,3,201
2017-05-06,9,4,156
2017-05-06,9,5,122
2017-05-06,10,1,135
2017-05-06,10,2,236
2017-05-06,10,3,195
2017-05-06,10,4,147
2017-05-06,10,5,114
2017-05-07,1,1,130
2017-05-07,1,2,225
2017-05-07,1,3,197
2017-05-07,1,4,164
2017-05-07,1,5,126
2017-05-07,2,1,117
2017-05-07,2,2,227
2017-05-07,2,3,192
2017-05-07,2,4,140
2017-05-07,2,5,122
2017-05-07,3,1,136
2017-05-07,3,2,243
2017-05-07,3,3,206
2017-05-07,3,4,142
2017-05-07,3,5,121
2017-05-07,4,1,131
2017-05-07,4,2,226
2017-05-07,4,3,193
2017-05-07,4,4,151
2017-05-07,4,5,127
2017-05-07,5,1,143
2017-05-07,5,2,233
2017-05-07,5,3,188
2017-05-07,5,4,144
2017-05-07,5,5,138
2017-05-07,6,1,139
2017-05-07,6,2,235
2017-05-07,6,3,190
2017-05-07,6,4,165
2017-05-07,6,5,120
2017-05-07,7,1,118
2017-05-07,7,2,234
2017-05-07,7,3,182
2017-05-07,7,4,154
2017-05-07,7,5,133
2017-05-07,8,1,118
2017-05-07,8,2,225
